entrez_id,symbol,name,CRISPR_depCL_frac,CRISPR_strong_depCL_count,RNAi_depCL_frac,RNAi_strong_depCL_count,CRISPR_min_gene_effect,CRISPR_min_gene_effect_zscore,RNAi_min_gene_effect,RNAi_min_gene_effect_zscore,CRISPR_Mean,CRISPR_Variance,CRISPR_Skewness,RNAi_Mean,RNAi_Variance,RNAi_Skewness,CRISPR_PanDependency,RNAi_PanDependency,CRISPR_bimodal_pval,RNAi_bimodal_pval,CRISPR_LRT,RNAi_LRT,CRISPR_Context,RNAi_Context,CRISPR_ensemble_pearson,CRISPR_top_model,CRISPR_good_models,CRISPR_moderate_models,RNAi_ensemble_pearson,RNAi_top_model,RNAi_good_models,RNAi_moderate_models,BiomarkerID_CRISPR_Genetic_Driver,BiomarkerID_CRISPR_Genetic_Driver_Feature,BiomarkerID_RNAi_Genetic_Driver,BiomarkerID_RNAi_Genetic_Driver_Feature,BiomarkerID_CRISPR_Expression_Addiction,BiomarkerID_CRISPR_Expression_Addiction_Tissue,BiomarkerID_RNAi_Expression_Addiction,BiomarkerID_RNAi_Expression_Addiction_Tissue,BiomarkerID_CRISPR_Synthetic_Lethal,BiomarkerID_CRISPR_Synthetic_Lethal_Oncogene,BiomarkerID_CRISPR_Synthetic_Lethal_TSG,BiomarkerID_RNAi_Synthetic_Lethal,BiomarkerID_RNAi_Synthetic_Lethal_Oncogene,BiomarkerID_RNAi_Synthetic_Lethal_TSG,BiomarkerID_CRISPR_Paralog_Mutation_Driven,BiomarkerID_CRISPR_Paralog_Expression_Driven,BiomarkerID_CRISPR_Paralog,BiomarkerID_RNAi_Paralog_Mutation_Driven,BiomarkerID_RNAi_Paralog_Expression_Driven,BiomarkerID_RNAi_Paralog,BiomarkerID_CYCLOPS,BiomarkerID_Cell_Line_Essential,canSAR_drug_target,canSAR_bioactive_compounds,canSAR_available_structure,canSAR_druggable_structure,canSAR_druggable_by_ligand_based_assessment,canSAR_enzyme,canSAR_cell_membrane,canSAR_cytoplasm,canSAR_extracellular,canSAR_nuclear_membrane,canSAR_nucleus,canSAR_organelle,canSAR_organelle_membrane,canSAR_ligand_druggability_score,canSAR_ligand_druggability_percentile,canSAR_network_druggability_overall,canSAR_network_druggability_cancer,canSAR_network_druggability_other,canSAR_network_druggability_cancer_associated,Broad_isMetabolic,Broad_isTF,Broad_isCellSurface,Broad_RepHub_Compound,Broad_inRepHub,Broad_Cancer Use Conditions,Broad_Integrity_DevPhase,Broad_established_target,Broad_targetID_blacklist,Broad_IUPHAR_druggable
92342,METTL18,methyltransferase like 18,0,0,0,0,-0.40745404645514016,-3.9294583462500974,-0.654040556238589,-4.4920614227966755,0.06329081597831589,0.014351781011688231,-0.054974334589643375,0.08100372706585547,0.02677537959356044,-0.7234475617193836,FALSE,FALSE,0.9889466741453445,0.8234596018397004,32.7555016458009,17.5612409301597,Osteosarcoma_histology_II; osteosarcoma_disease_subtype_I; undifferentiated_disease_subtype_II; plasmacytoma_disease_subtype_II; bone_disease,ERneg_HER2pos_disease_subtype_II; merkel_cell_carcinoma_disease_subtype_I; breast_disease,0.14195282788041116,Core_omics: [ARG2_(384)_RNAseq],NA,NA,0.254656229342454,Core_omics: [NUDT8_(254552)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,80,72.56,37.54,75.58,29.99,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
151194,METTL21A,methyltransferase like 21A,9.066183136899365e-4,0,NA,NA,-0.4437127882131667,-4.633954246374415,NA,NA,-0.012155631477486986,0.008673076226978573,0.4547599977148251,NA,NA,NA,FALSE,NA,0.7952295169597808,NA,140.99429469502,NA,ATL_histology_II; ATL_disease_subtype_I; thyroid_sarcoma_disease_subtype_I; SCCOHT_disease_subtype_I; B-cell_histology_II,NA,0.0742492083026949,DNA_based: [GDPD4_(220032)_MutDrv],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,71.97,56.53,50.71,63.78,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
196541,METTL21C,methyltransferase like 21C,0,0,0.0029154518950437317,0,-0.5560411885233806,-5.8383197778507325,-0.742559492734099,-3.4513288789793406,0.021040808525386947,0.009770106434790387,-0.4133339832045303,-0.04573591482965327,0.04076364243647283,0.3899711526064769,FALSE,FALSE,0.9977264264980498,0.9943046406598173,102.340708701084,16.4696058699851,Hepatoblastoma_histology_II; hepatoblastoma_disease_subtype_I; t_cell_disease_subtype_II; brenner_tumor_disease_subtype_I; T-cell_histology_II,Rhabdomyosarcoma_histology_II; non_hodgkin_lymphoma_disease_subtype_I; DLBCL_disease_subtype_II,0.1316668308659087,Core_omics: [UVSSA_(57654)_RNAseq],NA,NA,0.3060270016792409,Core_omics: [LRP1_(4035)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,15.05,8.4,22.26,4.41,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
79091,METTL22,methyltransferase like 22,0,0,NA,NA,-0.3087063374106322,-3.7098472874543824,NA,NA,0.03439538541937499,0.008553300541698056,-0.18223819875995423,NA,NA,NA,FALSE,NA,0.9829711450692975,NA,40.7816788996547,NA,Oligodendroglioma_histology_II; oligodendroglioma_disease_subtype_II; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,NA,0.06308969076648147,Related: [cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
124512,METTL23,methyltransferase like 23,0.12330009066183137,11,NA,NA,-1.2287851614701664,-5.670250533229135,NA,NA,-0.21654412103405052,0.03186862946086986,-1.056046681282061,NA,NA,NA,FALSE,NA,0.9386014394357926,NA,147.734283564402,NA,peripheral_nervous_system_disease; Neuroblastoma_histology_I; neuroblastoma_disease_subtype_I; CLL_disease_subtype_I; haematopoietic_and_lymphoid_tissue_primary_tissue,NA,0.3180112828112976,Core_omics: [SELL_(6402)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,25.17,20.4,4.37,30.63,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
728464,METTL24,methyltransferase like 24,0,0,NA,NA,-0.35954161847487714,-4.383040891428582,NA,NA,-0.024393175952322904,0.005846869036315473,-0.18598619772767802,NA,NA,NA,FALSE,NA,0.9928497122040085,NA,77.8816396640736,NA,mixed_germ_cell_disease_subtype_I; Astrocytoma_histology_II; astrocytoma_disease_subtype_II,NA,0.07867271117812134,Core_omics: [PLEKHA2_(59339)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
84190,METTL25,methyltransferase like 25,0.009972801450589302,0,NA,NA,-1.0650142547350052,-8.216392514777315,NA,NA,-0.12184572858365922,0.0131769908090707,-0.9386457954735973,NA,NA,NA,FALSE,NA,0.9967781635955821,NA,140.062256916155,NA,Osteosarcoma_histology_II; osteosarcoma_disease_subtype_I; DDLPS_histology_II; DDLPS_disease_subtype_II; Liposarcoma_histology_I; liposarcoma_disease_subtype_I,NA,0.2312285416970518,Core_omics: [OR2S2_(56656)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,84,0.98,0.94,0.9,0.9,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
84326,METTL26,methyltransferase like 26,9.066183136899365e-4,0,NA,NA,-0.4507632111295247,-4.145159002064022,NA,NA,-0.022532942662256656,0.01067265164041467,-0.4687348063795819,NA,NA,NA,FALSE,NA,0.9917887482634994,NA,57.0854930647781,NA,bone_disease; rhabdomyosarcoma_disease_subtype_I; t_cell_disease_subtype_II; bone_primary_tissue; Chordoma_histology_II; chordoma_disease_subtype_I,NA,0.3423526090469871,Related: [cas9_activity_crispr_confounders; cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
155368,METTL27,methyltransferase like 27,0,0,NA,NA,-0.5067993704225378,-4.676287679321249,NA,NA,-0.06031083740396685,0.009116290962449435,-0.1813223748596625,NA,NA,NA,FALSE,NA,0.9917730056858899,NA,42.2004938582368,NA,Lymphoma_histology_I; lymphocyte_disease; non_hodgkin_lymphoma_disease_subtype_I; b_cell_burkitt_disease_subtype_II; haematopoietic_and_lymphoid_tissue_primary_tissue,NA,0.25441831040530644,Related: [cell_line_NNMD_crispr_confounders; METTL27_(155368)_CN],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3,59,4.12,17.68,12.52,29.52,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
92312,MEX3A,mex-3 RNA binding family member A,0.20126926563916592,4,NA,NA,-0.906309724757042,-3.649671920720603,NA,NA,-0.28042841724132817,0.029408732686934475,-0.3370296006028371,NA,NA,NA,FALSE,NA,0.9615654126790585,NA,29.1863906202996,NA,endometrial_adenocarcinoma_disease_subtype_I; endometrium_primary_tissue; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,NA,0.27471728564937825,Related: [cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
84206,MEX3B,mex-3 RNA binding family member B,0.003626473254759746,0,0,0,-0.5232587380171737,-4.103596924518534,-0.547905655457981,-3.2372634368344877,-0.0696816763713114,0.012217230710382894,-0.06746753493276136,-0.09691099934418498,0.019408264735334385,0.33672114606645076,FALSE,FALSE,0.9930839253674917,0.9866343425584361,69.2183308517917,11.7436100609118,M7_disease_subtype_II; ATL_histology_II; ATL_disease_subtype_I; fibroblast_primary_tissue; Fibroblast_histology_I; fibroblast_disease; fibroblast_soft_tissue_disease_subtype_I,alveolar_disease_subtype_II,0.13403066997437543,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.1579977192277076,Core_omics: [TUBGCP3_(10426)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,50.03,46.92,47.73,50.57,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
51320,MEX3C,mex-3 RNA binding family member C,0,0,0,0,-0.3538153911212506,-3.8027594875877164,-0.71014658518398,-4.5265911182682235,0.03951622725892478,0.01069842880692995,0.11984778492931145,0.08437258455626222,0.030808193000543528,-0.34862244429802625,FALSE,FALSE,0.7276137069461732,0.99168216655617,48.6149476672176,32.3405349366482,Splenic_histology_II; splenic_lymphoma_disease_subtype_II; abdomen_primary_tissue; b_cell_primary_effusion_disease_subtype_II; Lymphoma_histology_I; lymphocyte_disease,endometrial_stromal_sarcoma_disease_subtype_I; mixed_endometrioid_clear_cell_disease_subtype_II; AML_disease_subtype_I; Leukemia_histology_I; blood_disease,0.14376722632509517,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.1930240512087147,Core_omics: [TENT5A_(55603)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
399664,MEX3D,mex-3 RNA binding family member D,0,0,0.0018281535648994515,0,-0.36090221023554936,-4.817451098371256,-0.603450739485111,-3.0298728953774514,0.047311859739729935,0.007180278828853868,-0.23542425815601215,-0.04911909945540933,0.033472682314927185,0.18833399091063827,FALSE,FALSE,0.9972067088197601,0.982513344497607,17.9984009799405,6.05630255780261,M3_disease_subtype_II; AML_disease_subtype_I; Leukemia_histology_I; blood_disease; soft_tissue_disease,skin_disease; pleura_primary_tissue; melanoma_disease_subtype_I; Melanoma_histology_II; Medulloblastoma_histology_II; medulloblastoma_disease_subtype_I,0.29997618165112766,Core_omics: [SQOR_(58472)_RNAseq],NA,NA,0.23878300495554655,Core_omics: [CIPC_(85457)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,69.78,51.11,78.14,37.03,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4893,NRAS,"NRAS proto-oncogene, GTPase",0.08884859474161379,44,0.042134831460674156,19,-1.977983006360388,-6.693478244081131,-1.99674878566424,-6.346948266185532,-0.22132875343681868,0.06887615119113877,-3.3066144469000087,-0.08170829301230446,0.09103869127593614,-2.7554816640341793,FALSE,FALSE,0.9642339678285603,0.8683255784318172,1067.69586356575,611.207475356596,Meningioma_histology_II; meningioma_disease_subtype_I; M5_disease_subtype_II; melanoma_disease_subtype_I; Fibrosarcoma_histology_II; fibrosarcoma_disease_subtype_I,haematopoietic_and_lymphoid_tissue_primary_tissue; Fibrosarcoma_histology_II; fibrosarcoma_disease_subtype_I; Leukemia_histology_I; blood_disease,0.7845981204621905,Related: [NRAS_(4893)_MutHot],Core_omics: [NRAS_(4893)_MutHot] | DNA_based: [NRAS_(4893)_MutHot],NA,0.7001736380858172,Related: [NRAS_(4893)_MutHot; NRAS_(4893)_MutDrv],Core_omics: [NRAS_(4893)_MutHot] | DNA_based: [NRAS_(4893)_MutHot],NA,TRUE,Gain-of-function,TRUE,Gain-of-function,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.1,78,71.14,79.19,71.05,90.07,FALSE,FALSE,FALSE,lonafarnib,TRUE,0,Biological Testing,TRUE,TRUE,TRUE
5676,PSG7,pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene),NA,NA,0,0,NA,NA,-0.410715486359839,-3.3088225621531255,NA,NA,NA,-0.013181327552135967,0.014434506728678208,0.13581191779665192,NA,FALSE,NA,0.995691515021726,NA,8.11082440239863,NA,Rhabdomyosarcoma_histology_II; engineered_prostate_disease; prostate_primary_tissue; uvea_primary_tissue; papillary_disease_subtype_II,NA,NA,NA,NA,0.1262001040757086,Core_omics: [SPARCL1_(8404)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.95,69,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6663,SOX10,SRY-box transcription factor 10,0.11967361740707162,64,0.04507042253521127,17,-1.779714966327257,-5.277379600539458,-1.63058368301019,-6.57603699141459,-0.2852683430252837,0.08019072652689373,-2.772179801922885,-0.00626109215935235,0.06101211411314022,-2.8462896272831233,FALSE,FALSE,0.991595575637711,0.9717897298982293,1024.02597087321,634.426465211396,melanoma_disease_subtype_I; Melanoma_histology_II; skin_disease; skin_primary_tissue; amelanotic_disease_subtype_II,melanoma_disease_subtype_I; skin_disease; Melanoma_histology_II; skin_primary_tissue; amelanotic_disease_subtype_II,0.8425524711834526,Related: [SOX10_(6663)_RNAseq],Core_omics: [SOX10_(6663)_RNAseq] | DNA_based: [melanoma_Lin],NA,0.83467850682408,Related: [SOX10_(6663)_RNAseq],Core_omics: [SOX10_(6663)_RNAseq] | DNA_based: [melanoma_Lin; skin_Lin],NA,TRUE,Copy Number,TRUE,Copy Number,TRUE,Non-Essential Tissue,TRUE,Non-Essential Tissue,TRUE,BRAF (new),NA,TRUE,BRAF (new),NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-3,59,75.26,88.36,50.75,93.84,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
11092,SPACA9,sperm acrosome associated 9,0,0,NA,NA,-0.3881425720015952,-3.6846236630774287,NA,NA,-0.040209430302977245,0.008916723987036402,-0.11355069189921518,NA,NA,NA,FALSE,NA,0.9944938582826985,NA,20.6946288505887,NA,embryo_carcinoma_disease_subtype_I; Neuroblastoma_histology_I; neuroblastoma_disease_subtype_I,NA,0.05491393592734906,DNA_based: [KAT6A_(7994)_CN],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-3,59,21.69,62.14,14.78,54.3,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
23371,TNS2,tensin 2,0.030825022665457842,0,0.005649717514124294,1,-0.6267204358431253,-3.8473411186364093,-0.979462430798232,-5.187732166015529,-0.18763632502049749,0.013024889721495578,-0.3113337924614658,0.01773386933383867,0.03694930082007697,-0.47503697428847225,FALSE,FALSE,0.8612170188503601,0.9899450819644152,50.3045193309806,63.7752091010702,breast_primary_tissue; mucinous_disease_subtype_II; breast_disease,cervix_primary_tissue; cervical_carcinoma_disease_subtype_I; cervix_disease; Melanoma_histology_II; melanoma_disease_subtype_I,0.34532038697363066,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.08075325345488275,Core_omics: [AIG1_(51390)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.95,59,78.1,91.16,91.13,86.2,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
9865,TRIL,TLR4 interactor with leucine rich repeats,NA,NA,0,0,NA,NA,-0.509787879580295,-3.4195592406308384,NA,NA,NA,-0.052378500852606515,0.01789245223583943,0.11591084777583655,NA,FALSE,NA,0.993531335943268,NA,32.7635273396171,NA,caecum_adenocarcinoma_disease_subtype_I,NA,NA,NA,NA,0.24754185480466986,Core_omics: [RASSF5_(83593)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.05,79,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81622,UNC93B1,"unc-93 homolog B1, TLR signaling regulator",NA,NA,0,0,NA,NA,-0.462759822861014,-3.920257399290921,NA,NA,NA,0.029035754746840333,0.015737656858867327,0.049058097191874706,NA,FALSE,NA,0.8911207873916119,NA,6.4188978444493,NA,tubular_disease_subtype_II; stomach_primary_tissue; kidney_disease; kidney_primary_tissue; renal_cell_carcinoma_disease_subtype_I,NA,NA,NA,NA,0.19958026005746643,Core_omics: [PLEKHO1_(51177)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,-1.35,65,50.12,19.3,50.35,18.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7791,ZYX,zyxin,0.001813236627379873,0,0.009859154929577466,1,-0.496816575682234,-4.549334505493712,-1.0926341289481,-5.022383263834989,-0.02095193327866139,0.010941355579935341,-0.5779120379922805,-0.03624321349879314,0.04424147657493071,-0.36164246121681876,FALSE,FALSE,0.9716731235101079,0.8950102771909612,92.0253246143782,30.3163914140071,renal_leiomyoblastoma_disease_subtype_II; malignant_rhabdoid_tumor_disease_subtype_I; engineered_disease; MMMT_disease_subtype_I; kidney_primary_tissue,Neuroblastoma_histology_I; peripheral_nervous_system_disease; neuroblastoma_disease_subtype_I; autonomic_ganglia_primary_tissue; plasmacytoma_disease_subtype_II,0.3226058543349675,Core_omics: [VIM_(7431)_RNAseq],NA,NA,0.17607734180012027,Related: [ABLIM3_(22885)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-3,59,61.52,81.75,52.92,87.81,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
